student_id,age,gender,major,monthly_income,category,amount,necessity,payment_type,date
414,23,Male,Economics,1468,food,107,Yes,Card,2026-01-23
415,25,Female,Economics,869,food,387,Yes,UPI,2026-01-24
416,18,Male,Economics,886,food,155,Yes,Card,2026-01-25
417,19,Female,Economics,1443,food,190,Yes,UPI,2026-01-26
418,23,Non-binary,Biology,766,food,254,Yes,Card,2026-01-27
419,22,Non-binary,Biology,1403,food,331,Yes,UPI,2026-01-28
420,24,Non-binary,Engineering,1372,food,386,Yes,Card,2026-01-01
421,23,Non-binary,Biology,1428,food,332,Yes,UPI,2026-01-02
422,19,Male,Biology,1303,food,387,Yes,Card,2026-01-03
423,20,Non-binary,Economics,572,food,360,Yes,UPI,2026-01-04
424,23,Non-binary,Economics,558,food,183,Yes,Card,2026-01-05
425,23,Female,Engineering,1049,food,116,Yes,UPI,2026-01-06
426,18,Female,Computer Science,923,food,384,Yes,Card,2026-01-07
427,18,Female,Engineering,621,food,252,Yes,UPI,2026-01-08
428,21,Non-binary,Economics,660,food,123,Yes,Card,2026-01-09
429,21,Non-binary,Biology,528,food,127,Yes,UPI,2026-01-10
430,23,Female,Psychology,640,food,195,Yes,Card,2026-01-11
431,18,Female,Computer Science,1427,food,224,Yes,UPI,2026-01-12
432,18,Male,Computer Science,527,food,133,Yes,Card,2026-01-13
433,25,Female,Psychology,1295,food,358,Yes,UPI,2026-01-14
434,23,Female,Economics,1219,food,168,Yes,Card,2026-01-15
435,24,Female,Engineering,959,food,318,Yes,UPI,2026-01-16
436,18,Non-binary,Biology,1483,food,328,Yes,Card,2026-01-17
437,19,Non-binary,Psychology,646,food,309,Yes,UPI,2026-01-18
438,23,Male,Biology,818,food,222,Yes,Card,2026-01-19
439,18,Male,Engineering,1268,food,304,Yes,UPI,2026-01-20
440,22,Non-binary,Biology,563,food,249,Yes,Card,2026-01-21
441,21,Male,Psychology,1253,food,278,Yes,UPI,2026-01-22
442,18,Non-binary,Engineering,791,food,269,Yes,Card,2026-01-23
443,22,Non-binary,Psychology,847,food,375,Yes,UPI,2026-01-24
444,24,Male,Economics,668,food,280,Yes,Card,2026-01-25
445,24,Male,Computer Science,1022,food,121,Yes,UPI,2026-01-26
446,20,Non-binary,Economics,725,food,363,Yes,Card,2026-01-27
447,24,Non-binary,Biology,733,food,214,Yes,UPI,2026-01-28
448,18,Non-binary,Engineering,684,food,322,Yes,Card,2026-01-01
449,20,Male,Psychology,604,food,216,Yes,UPI,2026-01-02
450,23,Male,Engineering,1346,food,120,Yes,Card,2026-01-03
451,23,Non-binary,Biology,1464,food,364,Yes,UPI,2026-01-04
452,18,Male,Psychology,1258,food,370,Yes,Card,2026-01-05
453,22,Male,Economics,925,food,227,Yes,UPI,2026-01-06
454,18,Male,Computer Science,927,food,217,Yes,Card,2026-01-07
455,20,Non-binary,Engineering,1230,food,216,Yes,UPI,2026-01-08
456,23,Non-binary,Psychology,1437,food,375,Yes,Card,2026-01-09
457,21,Female,Computer Science,989,food,377,Yes,UPI,2026-01-10
458,19,Male,Biology,910,food,365,Yes,Card,2026-01-11
459,18,Male,Computer Science,1323,food,369,Yes,UPI,2026-01-12
460,20,Female,Engineering,668,food,243,Yes,Card,2026-01-13
461,25,Female,Biology,1004,food,126,Yes,UPI,2026-01-14
462,21,Female,Economics,1415,food,347,Yes,Card,2026-01-15
463,18,Male,Engineering,948,food,344,Yes,UPI,2026-01-16
464,21,Non-binary,Biology,1010,food,356,Yes,Card,2026-01-17
465,19,Female,Biology,873,food,111,Yes,UPI,2026-01-18
466,19,Female,Computer Science,921,food,212,Yes,Card,2026-01-19
467,19,Female,Engineering,1459,food,299,Yes,UPI,2026-01-20
468,25,Male,Biology,672,food,362,Yes,Card,2026-01-21
469,23,Non-binary,Engineering,1461,food,120,Yes,UPI,2026-01-22
470,24,Male,Psychology,1492,food,234,Yes,Card,2026-01-23
471,19,Male,Computer Science,627,food,188,Yes,UPI,2026-01-24
472,23,Male,Computer Science,961,food,393,Yes,Card,2026-01-25
473,22,Male,Engineering,954,food,332,Yes,UPI,2026-01-26
474,20,Non-binary,Biology,1486,food,119,Yes,Card,2026-01-27
475,24,Female,Psychology,1331,food,335,Yes,UPI,2026-01-28
476,21,Female,Computer Science,551,food,335,Yes,Card,2026-01-01
477,18,Non-binary,Biology,1352,food,264,Yes,UPI,2026-01-02
478,22,Female,Engineering,1437,food,319,Yes,Card,2026-01-03
479,25,Non-binary,Biology,1146,food,295,Yes,UPI,2026-01-04
480,21,Male,Biology,1341,food,364,Yes,Card,2026-01-05
481,25,Female,Biology,1331,food,155,Yes,UPI,2026-01-06
482,25,Male,Computer Science,1195,food,258,Yes,Card,2026-01-07
483,24,Non-binary,Psychology,1247,food,158,Yes,UPI,2026-01-08
484,25,Female,Biology,663,food,389,Yes,Card,2026-01-09
485,23,Female,Engineering,861,food,143,Yes,UPI,2026-01-10
486,23,Male,Economics,568,food,300,Yes,Card,2026-01-11
487,20,Female,Psychology,802,food,179,Yes,UPI,2026-01-12
488,24,Male,Economics,821,food,174,Yes,Card,2026-01-13
489,19,Female,Computer Science,1009,food,300,Yes,UPI,2026-01-14
490,19,Non-binary,Computer Science,526,food,215,Yes,Card,2026-01-15
491,22,Female,Computer Science,502,food,153,Yes,UPI,2026-01-16
492,19,Non-binary,Biology,860,food,203,Yes,Card,2026-01-17
493,18,Non-binary,Economics,1420,food,168,Yes,UPI,2026-01-18
494,21,Female,Computer Science,540,food,221,Yes,Card,2026-01-19
495,25,Non-binary,Psychology,737,food,288,Yes,UPI,2026-01-20
496,22,Non-binary,Psychology,503,food,276,Yes,Card,2026-01-21
497,22,Female,Computer Science,673,food,279,Yes,UPI,2026-01-22
498,25,Female,Psychology,681,food,209,Yes,Card,2026-01-23
499,22,Male,Computer Science,1356,food,347,Yes,UPI,2026-01-24
500,25,Female,Computer Science,1062,food,298,Yes,Card,2026-01-25
501,18,Male,Economics,1399,food,157,Yes,UPI,2026-01-26
502,19,Female,Engineering,1402,food,305,Yes,Card,2026-01-27
503,24,Non-binary,Engineering,1184,food,376,Yes,UPI,2026-01-28
504,21,Male,Economics,743,food,305,Yes,Card,2026-01-01
505,25,Male,Biology,1384,food,286,Yes,UPI,2026-01-02
506,20,Male,Biology,997,food,167,Yes,Card,2026-01-03
507,24,Male,Engineering,618,food,335,Yes,UPI,2026-01-04
508,25,Female,Psychology,1320,food,236,Yes,Card,2026-01-05
509,25,Male,Computer Science,959,food,369,Yes,UPI,2026-01-06
510,20,Non-binary,Psychology,950,food,207,Yes,Card,2026-01-07
511,24,Non-binary,Economics,1286,food,263,Yes,UPI,2026-01-08
512,19,Non-binary,Computer Science,893,food,156,Yes,Card,2026-01-09
513,18,Female,Psychology,1126,food,182,Yes,UPI,2026-01-10
514,22,Male,Biology,679,food,180,Yes,Card,2026-01-11
515,25,Male,Psychology,803,food,143,Yes,UPI,2026-01-12
516,18,Female,Biology,664,food,213,Yes,Card,2026-01-13
517,18,Male,Computer Science,1500,food,298,Yes,UPI,2026-01-14
518,22,Male,Psychology,1005,food,158,Yes,Card,2026-01-15
519,22,Female,Biology,883,food,243,Yes,UPI,2026-01-16
520,18,Non-binary,Biology,1428,food,118,Yes,Card,2026-01-17
521,21,Non-binary,Economics,906,food,338,Yes,UPI,2026-01-18
522,18,Non-binary,Computer Science,991,food,315,Yes,Card,2026-01-19
523,23,Female,Engineering,1246,food,372,Yes,UPI,2026-01-20
524,22,Female,Biology,1273,food,168,Yes,Card,2026-01-21
525,22,Male,Psychology,880,food,105,Yes,UPI,2026-01-22
526,24,Non-binary,Computer Science,1356,food,369,Yes,Card,2026-01-23
527,23,Female,Economics,916,food,249,Yes,UPI,2026-01-24
528,18,Non-binary,Economics,1059,food,175,Yes,Card,2026-01-25
529,24,Female,Psychology,941,food,214,Yes,UPI,2026-01-26
530,24,Male,Psychology,764,food,142,Yes,Card,2026-01-27
531,25,Non-binary,Economics,983,food,246,Yes,UPI,2026-01-28
532,18,Non-binary,Biology,1295,food,112,Yes,Card,2026-01-01
533,22,Female,Computer Science,1301,food,141,Yes,UPI,2026-01-02
534,22,Non-binary,Biology,829,food,146,Yes,Card,2026-01-03
535,22,Non-binary,Psychology,1296,food,147,Yes,UPI,2026-01-04
536,21,Male,Biology,1278,food,360,Yes,Card,2026-01-05
537,18,Female,Biology,725,food,169,Yes,UPI,2026-01-06
538,20,Male,Biology,525,food,187,Yes,Card,2026-01-07
539,25,Non-binary,Biology,1006,food,167,Yes,UPI,2026-01-08
540,20,Male,Biology,872,food,220,Yes,Card,2026-01-09
541,20,Non-binary,Engineering,549,food,270,Yes,UPI,2026-01-10
542,20,Non-binary,Engineering,885,food,135,Yes,Card,2026-01-11
543,19,Female,Computer Science,1197,food,180,Yes,UPI,2026-01-12
544,25,Male,Psychology,539,food,209,Yes,Card,2026-01-13
545,22,Male,Computer Science,804,food,291,Yes,UPI,2026-01-14
546,25,Non-binary,Economics,1109,food,359,Yes,Card,2026-01-15
547,25,Female,Computer Science,1126,food,374,Yes,UPI,2026-01-16
548,22,Non-binary,Economics,849,food,364,Yes,Card,2026-01-17
549,23,Non-binary,Psychology,503,food,361,Yes,UPI,2026-01-18
550,20,Male,Biology,1293,food,324,Yes,Card,2026-01-19
551,20,Male,Biology,903,food,294,Yes,UPI,2026-01-20
552,23,Non-binary,Psychology,1149,food,308,Yes,Card,2026-01-21
553,20,Non-binary,Biology,1363,food,132,Yes,UPI,2026-01-22
554,19,Non-binary,Engineering,1056,food,100,Yes,Card,2026-01-23
555,18,Male,Engineering,1245,food,397,Yes,UPI,2026-01-24
556,25,Female,Computer Science,1149,food,301,Yes,Card,2026-01-25
557,19,Female,Psychology,1226,food,350,Yes,UPI,2026-01-26
558,22,Non-binary,Engineering,965,food,205,Yes,Card,2026-01-27
559,21,Male,Engineering,1338,food,179,Yes,UPI,2026-01-28
560,20,Male,Engineering,1414,food,186,Yes,Card,2026-01-01
561,24,Non-binary,Psychology,1232,food,248,Yes,UPI,2026-01-02
562,18,Male,Engineering,528,food,286,Yes,Card,2026-01-03
563,22,Male,Computer Science,1377,food,335,Yes,UPI,2026-01-04
564,23,Non-binary,Computer Science,1078,food,248,Yes,Card,2026-01-05
565,20,Male,Computer Science,766,food,226,Yes,UPI,2026-01-06
566,22,Non-binary,Engineering,1289,food,229,Yes,Card,2026-01-07
567,21,Male,Economics,887,food,309,Yes,UPI,2026-01-08
568,18,Male,Biology,1040,food,206,Yes,Card,2026-01-09
569,21,Female,Engineering,940,food,352,Yes,UPI,2026-01-10
570,25,Male,Biology,895,food,157,Yes,Card,2026-01-11
571,25,Male,Psychology,1113,food,201,Yes,UPI,2026-01-12
572,24,Non-binary,Biology,982,food,264,Yes,Card,2026-01-13
573,22,Male,Psychology,1401,food,331,Yes,UPI,2026-01-14
574,18,Male,Psychology,772,food,359,Yes,Card,2026-01-15
575,20,Male,Economics,912,food,261,Yes,UPI,2026-01-16
576,23,Female,Economics,946,food,380,Yes,Card,2026-01-17
577,23,Non-binary,Biology,834,food,127,Yes,UPI,2026-01-18
578,24,Male,Psychology,695,food,340,Yes,Card,2026-01-19
579,20,Male,Biology,1479,food,238,Yes,UPI,2026-01-20
580,21,Non-binary,Economics,994,food,144,Yes,Card,2026-01-21
581,25,Female,Biology,843,food,126,Yes,UPI,2026-01-22
582,21,Non-binary,Biology,1412,food,295,Yes,Card,2026-01-23
583,22,Male,Computer Science,727,food,325,Yes,UPI,2026-01-24
584,25,Male,Computer Science,622,food,290,Yes,Card,2026-01-25
585,23,Female,Computer Science,1392,food,287,Yes,UPI,2026-01-26
586,19,Male,Computer Science,1491,food,191,Yes,Card,2026-01-27
587,22,Non-binary,Engineering,1038,food,202,Yes,UPI,2026-01-28
588,24,Female,Biology,854,food,249,Yes,Card,2026-01-01
589,21,Male,Biology,1415,food,254,Yes,UPI,2026-01-02
590,18,Non-binary,Economics,1136,food,144,Yes,Card,2026-01-03
591,22,Non-binary,Computer Science,971,food,163,Yes,UPI,2026-01-04
592,20,Non-binary,Economics,1115,food,332,Yes,Card,2026-01-05
593,20,Non-binary,Biology,523,food,256,Yes,UPI,2026-01-06
594,24,Non-binary,Psychology,533,food,203,Yes,Card,2026-01-07
595,19,Female,Psychology,1129,food,131,Yes,UPI,2026-01-08
596,22,Non-binary,Economics,739,food,281,Yes,Card,2026-01-09
597,18,Female,Engineering,1099,food,287,Yes,UPI,2026-01-10
598,25,Non-binary,Psychology,610,food,256,Yes,Card,2026-01-11
599,23,Male,Biology,1305,food,274,Yes,UPI,2026-01-12
600,23,Female,Engineering,1263,food,141,Yes,Card,2026-01-13
601,23,Female,Engineering,656,food,172,Yes,UPI,2026-01-14
602,22,Female,Economics,975,food,249,Yes,Card,2026-01-15
603,25,Male,Computer Science,1459,food,142,Yes,UPI,2026-01-16
604,25,Non-binary,Biology,1302,food,252,Yes,Card,2026-01-17
605,18,Female,Computer Science,1115,food,262,Yes,UPI,2026-01-18
606,24,Non-binary,Engineering,816,food,181,Yes,Card,2026-01-19
607,24,Non-binary,Engineering,1358,food,136,Yes,UPI,2026-01-20
608,20,Female,Psychology,1054,food,266,Yes,Card,2026-01-21
609,24,Non-binary,Engineering,1372,food,262,Yes,UPI,2026-01-22
610,24,Non-binary,Engineering,1101,food,341,Yes,Card,2026-01-23
611,23,Male,Engineering,1258,food,250,Yes,UPI,2026-01-24
612,23,Male,Biology,1399,food,289,Yes,Card,2026-01-25
613,21,Male,Biology,1469,food,272,Yes,UPI,2026-01-26
614,23,Male,Engineering,560,food,100,Yes,Card,2026-01-27
615,24,Male,Engineering,527,food,349,Yes,UPI,2026-01-28
616,20,Male,Biology,1165,food,132,Yes,Card,2026-01-01
617,25,Male,Computer Science,996,food,351,Yes,UPI,2026-01-02
618,24,Male,Engineering,630,food,377,Yes,Card,2026-01-03
619,19,Male,Engineering,542,food,332,Yes,UPI,2026-01-04
620,19,Non-binary,Psychology,648,food,267,Yes,Card,2026-01-05
621,22,Non-binary,Computer Science,639,food,338,Yes,UPI,2026-01-06
622,18,Non-binary,Engineering,729,food,378,Yes,Card,2026-01-07
623,19,Male,Computer Science,1021,food,282,Yes,UPI,2026-01-08
624,23,Male,Economics,1229,food,216,Yes,Card,2026-01-09
625,21,Male,Engineering,660,food,194,Yes,UPI,2026-01-10
626,21,Non-binary,Computer Science,1343,food,238,Yes,Card,2026-01-11
627,25,Non-binary,Computer Science,833,food,330,Yes,UPI,2026-01-12
628,22,Male,Computer Science,555,food,354,Yes,Card,2026-01-13
629,22,Male,Engineering,541,food,264,Yes,UPI,2026-01-14
630,22,Non-binary,Economics,748,food,389,Yes,Card,2026-01-15
631,21,Female,Engineering,1477,food,296,Yes,UPI,2026-01-16
632,22,Non-binary,Biology,1236,food,175,Yes,Card,2026-01-17
633,25,Male,Biology,592,food,137,Yes,UPI,2026-01-18
634,25,Female,Computer Science,558,food,349,Yes,Card,2026-01-19
635,23,Male,Engineering,925,food,178,Yes,UPI,2026-01-20
636,18,Male,Computer Science,719,food,312,Yes,Card,2026-01-21
637,24,Female,Engineering,981,food,201,Yes,UPI,2026-01-22
638,25,Non-binary,Economics,1381,food,269,Yes,Card,2026-01-23
639,18,Non-binary,Biology,929,food,324,Yes,UPI,2026-01-24
640,24,Male,Biology,1245,food,255,Yes,Card,2026-01-25
641,20,Female,Economics,691,food,152,Yes,UPI,2026-01-26
642,24,Female,Psychology,1326,food,129,Yes,Card,2026-01-27
643,18,Non-binary,Psychology,1000,food,371,Yes,UPI,2026-01-28
644,25,Male,Computer Science,592,food,119,Yes,Card,2026-01-01
645,22,Male,Economics,1227,food,218,Yes,UPI,2026-01-02
646,20,Female,Engineering,575,food,378,Yes,Card,2026-01-03
647,19,Female,Engineering,1298,food,222,Yes,UPI,2026-01-04
648,23,Male,Engineering,1141,food,121,Yes,Card,2026-01-05
649,25,Male,Biology,703,food,295,Yes,UPI,2026-01-06
650,23,Female,Economics,929,food,213,Yes,Card,2026-01-07
651,23,Non-binary,Engineering,1415,food,148,Yes,UPI,2026-01-08
652,18,Non-binary,Engineering,1359,food,263,Yes,Card,2026-01-09
653,23,Male,Biology,1162,food,259,Yes,UPI,2026-01-10
654,18,Female,Biology,663,food,176,Yes,Card,2026-01-11
655,18,Non-binary,Economics,1432,food,224,Yes,UPI,2026-01-12
656,20,Non-binary,Computer Science,663,food,191,Yes,Card,2026-01-13
657,18,Non-binary,Economics,1327,food,363,Yes,UPI,2026-01-14
658,22,Male,Psychology,1045,food,269,Yes,Card,2026-01-15
659,21,Male,Computer Science,619,food,380,Yes,UPI,2026-01-16
660,21,Non-binary,Economics,815,food,355,Yes,Card,2026-01-17
661,20,Non-binary,Biology,728,food,152,Yes,UPI,2026-01-18
662,21,Male,Economics,941,food,390,Yes,Card,2026-01-19
663,18,Male,Psychology,1176,food,211,Yes,UPI,2026-01-20
664,22,Non-binary,Computer Science,1092,food,187,Yes,Card,2026-01-21
665,18,Female,Biology,1439,food,176,Yes,UPI,2026-01-22
666,22,Male,Economics,816,food,350,Yes,Card,2026-01-23
667,18,Male,Biology,1413,food,264,Yes,UPI,2026-01-24
668,24,Female,Biology,1076,food,134,Yes,Card,2026-01-25
669,21,Female,Economics,559,food,222,Yes,UPI,2026-01-26
670,23,Male,Engineering,1144,food,381,Yes,Card,2026-01-27
671,20,Non-binary,Psychology,1296,food,191,Yes,UPI,2026-01-28
672,24,Male,Engineering,958,food,262,Yes,Card,2026-01-01
673,25,Male,Economics,775,food,115,Yes,UPI,2026-01-02
674,25,Non-binary,Economics,1483,food,145,Yes,Card,2026-01-03
675,19,Male,Biology,1304,food,184,Yes,UPI,2026-01-04
676,24,Female,Biology,1400,food,359,Yes,Card,2026-01-05
677,24,Non-binary,Computer Science,1440,food,271,Yes,UPI,2026-01-06
678,22,Female,Economics,1460,food,311,Yes,Card,2026-01-07
679,20,Non-binary,Biology,1379,food,192,Yes,UPI,2026-01-08
680,18,Female,Computer Science,942,food,108,Yes,Card,2026-01-09
681,25,Non-binary,Biology,740,food,366,Yes,UPI,2026-01-10
682,18,Female,Psychology,1186,food,291,Yes,Card,2026-01-11
683,23,Male,Biology,731,food,148,Yes,UPI,2026-01-12
684,20,Male,Economics,1347,food,310,Yes,Card,2026-01-13
685,19,Female,Biology,1085,food,159,Yes,UPI,2026-01-14
686,22,Male,Biology,665,food,151,Yes,Card,2026-01-15
687,22,Male,Economics,1422,food,332,Yes,UPI,2026-01-16
688,24,Male,Biology,1366,food,389,Yes,Card,2026-01-17
689,21,Female,Engineering,714,food,149,Yes,UPI,2026-01-18
690,25,Male,Psychology,1259,food,200,Yes,Card,2026-01-19
691,19,Female,Economics,975,food,368,Yes,UPI,2026-01-20
692,24,Female,Engineering,1420,food,151,Yes,Card,2026-01-21
693,24,Non-binary,Engineering,604,food,217,Yes,UPI,2026-01-22
694,25,Non-binary,Economics,1250,food,125,Yes,Card,2026-01-23
695,20,Non-binary,Computer Science,567,food,375,Yes,UPI,2026-01-24
696,25,Female,Computer Science,546,food,286,Yes,Card,2026-01-25
697,18,Non-binary,Economics,1169,food,334,Yes,UPI,2026-01-26
698,23,Non-binary,Economics,834,food,350,Yes,Card,2026-01-27
699,19,Non-binary,Computer Science,1117,food,212,Yes,UPI,2026-01-28
700,25,Male,Economics,677,food,313,Yes,Card,2026-01-01
701,20,Non-binary,Engineering,1433,food,327,Yes,UPI,2026-01-02
702,20,Female,Biology,889,food,247,Yes,Card,2026-01-03
703,21,Male,Biology,670,food,386,Yes,UPI,2026-01-04
704,19,Male,Economics,645,food,158,Yes,Card,2026-01-05
705,21,Female,Psychology,1107,food,289,Yes,UPI,2026-01-06
706,22,Female,Psychology,750,food,104,Yes,Card,2026-01-07
707,21,Male,Biology,654,food,124,Yes,UPI,2026-01-08
708,20,Male,Psychology,1141,food,284,Yes,Card,2026-01-09
709,22,Female,Biology,811,food,300,Yes,UPI,2026-01-10
710,23,Female,Engineering,1452,food,317,Yes,Card,2026-01-11
711,20,Non-binary,Psychology,1255,food,400,Yes,UPI,2026-01-12
712,24,Female,Computer Science,737,food,303,Yes,Card,2026-01-13
713,25,Male,Engineering,1419,food,220,Yes,UPI,2026-01-14
714,23,Non-binary,Computer Science,815,food,132,Yes,Card,2026-01-15
715,25,Male,Engineering,1034,food,238,Yes,UPI,2026-01-16
716,24,Non-binary,Computer Science,1022,food,139,Yes,Card,2026-01-17
717,23,Female,Biology,1341,food,300,Yes,UPI,2026-01-18
718,20,Female,Engineering,999,food,269,Yes,Card,2026-01-19
719,21,Male,Psychology,1218,food,280,Yes,UPI,2026-01-20
720,24,Male,Economics,1332,food,399,Yes,Card,2026-01-21
721,20,Non-binary,Biology,903,food,319,Yes,UPI,2026-01-22
722,25,Non-binary,Biology,932,food,345,Yes,Card,2026-01-23
723,21,Female,Biology,634,food,334,Yes,UPI,2026-01-24
724,25,Male,Biology,553,food,140,Yes,Card,2026-01-25
725,21,Male,Economics,547,food,192,Yes,UPI,2026-01-26
726,18,Male,Computer Science,867,food,320,Yes,Card,2026-01-27
727,20,Male,Economics,863,food,371,Yes,UPI,2026-01-28
728,25,Non-binary,Biology,603,food,231,Yes,Card,2026-01-01
729,21,Female,Computer Science,1480,food,259,Yes,UPI,2026-01-02
730,18,Male,Engineering,522,food,174,Yes,Card,2026-01-03
731,22,Female,Biology,1376,food,132,Yes,UPI,2026-01-04
732,22,Non-binary,Computer Science,1195,food,115,Yes,Card,2026-01-05
733,24,Non-binary,Psychology,1223,food,128,Yes,UPI,2026-01-06
734,21,Female,Computer Science,613,food,219,Yes,Card,2026-01-07
735,25,Non-binary,Engineering,844,food,179,Yes,UPI,2026-01-08
736,24,Female,Computer Science,620,food,332,Yes,Card,2026-01-09
737,22,Male,Psychology,983,food,114,Yes,UPI,2026-01-10
738,25,Male,Biology,996,food,317,Yes,Card,2026-01-11
739,18,Male,Engineering,1106,food,165,Yes,UPI,2026-01-12
740,23,Non-binary,Engineering,1032,food,364,Yes,Card,2026-01-13
741,20,Female,Biology,1419,food,261,Yes,UPI,2026-01-14
742,22,Male,Economics,610,food,298,Yes,Card,2026-01-15
743,19,Female,Economics,1449,food,109,Yes,UPI,2026-01-16
744,25,Male,Engineering,1270,food,286,Yes,Card,2026-01-17
745,18,Non-binary,Computer Science,770,food,273,Yes,UPI,2026-01-18
746,25,Non-binary,Psychology,911,food,338,Yes,Card,2026-01-19
747,18,Female,Biology,1303,food,242,Yes,UPI,2026-01-20
748,19,Non-binary,Engineering,1367,food,372,Yes,Card,2026-01-21
749,25,Non-binary,Computer Science,509,food,243,Yes,UPI,2026-01-22
750,22,Male,Engineering,804,food,153,Yes,Card,2026-01-23
751,23,Female,Computer Science,1268,food,204,Yes,UPI,2026-01-24
752,22,Non-binary,Engineering,1492,food,277,Yes,Card,2026-01-25
753,23,Non-binary,Biology,1402,food,321,Yes,UPI,2026-01-26
754,24,Non-binary,Psychology,673,food,355,Yes,Card,2026-01-27
755,22,Female,Biology,1174,food,329,Yes,UPI,2026-01-28
756,20,Female,Biology,635,food,194,Yes,Card,2026-01-01
757,23,Male,Engineering,792,food,224,Yes,UPI,2026-01-02
758,22,Non-binary,Biology,998,food,151,Yes,Card,2026-01-03
759,21,Non-binary,Biology,866,food,267,Yes,UPI,2026-01-04
760,23,Non-binary,Biology,1408,food,223,Yes,Card,2026-01-05
761,25,Non-binary,Biology,732,food,395,Yes,UPI,2026-01-06
762,18,Non-binary,Engineering,1107,food,144,Yes,Card,2026-01-07
763,24,Female,Engineering,1165,food,333,Yes,UPI,2026-01-08
